"ID","Voter.ID","Weight","Time.Created","Choice","Proposal.ID","Space.ID","Tot.Votes","N.Votes","Prop.Votes","Max.Prop"
"0x37874c5f72566060553be6493aac0c8ff634cf6d21c88e0869bbe6644b9b5f9b","0xA05EE522e6615494793EC896Abe476ce572b4c6a",1,1658284281,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0x33a9f99c199431f4b2a83ef2eccd2f719fdaa5fc95bfcd0ab3493d60433506de","0xeEDB45e5ea12289e8670fa6163f30bF4Ee9CD6DD",1,1658283954,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"bafkreidoitrxx6dx3fuy2silfoafkrnmd72g3r3qusagzuzvqidleznspi","0x26aCab2419115692F2932153E4BD98Ea588A3014",1,1658283844,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"bafkreiduie67ymuhylqnwvppwu62as23wgcbln5dwlwayu4xnzjpkeprmm","0x3a9d87633c327FCfFFadCb7612bA86182CE4fF14",1,1658283787,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0xb01d37b4190dd3a6b1a5bf63aefa10dc4f619b1fa20f613661ce704a08862151","0xf154451892E23BbDBE56417bAdFad13781ec9821",1,1658283733,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0x63d3c0558047468f0a1b127a3d876df62fac149ba36ae34ec44a9556627f2852","0xbEBcF3700f462A82061fF95295aB6Ec7593C6C6c",1,1658283724,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0xa6e6c1aa570f01cd2f6c958483498007e23f7273d085c09407e2ee76e3a3294f","0x6a1128c36cF3886eA0E8f799f6003F614B013AF5",1,1658283694,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"bafkreid4thpfbmc7dmwjafc4memil4db2iugf5iu3zd2dq6bysrsvdmbsi","0xc18666F3A898ED15116b6ca55F6DdFD2F6caeb68",1,1658283634,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0x07de73abfa12f8b7092ff00d7fb7808643d818f40d5023660061d9e647dc067e","0x251aAe25bEbcC01e799eE77843dEB36da3e4BEb8",1,1658283553,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0x87ef8f9126d2b371d92eee5b0d8786757aca8ddad9388ea2e1e1c708cc7b8b4d","0xA0108466C7143a1F2231C76e91aAB2683d2DeFCF",1,1658283514,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0xc31e0e6bf912649e796c98f6f3e1d3b6f397ba7b4358530862cee43ac1d023d7","0x127C1Bf3dA0765f748A11c06f72d00551704a488",1,1658283503,1,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,620,0.607843137254902,0.607843137254902
"0x69d3b99cdba1643a401899fb4e7dc246157e169471a955f43c7fb27d3b6fe90a","0xc70d7AD61F8D22E1cCAc45520459d826B046373a",1,1658282736,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x946c5e5e26e3f508c2ebae843d79cc46ea6d748c6334cadccfa1ce9a5fbc17de","0x429C41133E157F2539B2aeBF3cda6915b17E5244",1,1658282629,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x14e5d464be13d5c39ee9d7ce6943cf77252b480f9a9172ac8e89fcd2ecd287c9","0xac62057eab002ea622CAd61BA6C965c47608e1A2",1,1658281785,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0x922d6ab655163e34371b658161b223631c5ae75d066b8915313f00acf1bdae27","0x60267c6a0B4D9F66a6d4996Dd9Bb04109E981f29",1,1658281766,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0xe5de9a46f667fcb4b0a7290caa8e46b1251d2b37c14c8f9fe7bde33dd1e1edea","0x154C05FCE4ea6fD0A043b4286c465Cf85FFED9C8",1,1658281616,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
"0xd6317ed6bcbfa4400a8434101e9faf41e1bbec192b4a4e0539f881c6f65ebd19","0x06a3c0453321B64E9040cAaa26B4225b6598Fb2e",1,1658281592,2,"0x8935dab616d261bf36671ab44c64f11efa43dbe3d41291aa1e6e62158ce451cc","poh.eth",1020,400,0.392156862745098,0.607843137254902
